latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.6904,10.731,304.5,1,1,2001-02-01,1018,Terra,MODIS,0,6.03,289.6,4.2,D,2
36.8587,9.7768,300.3,1.5,1.2,2001-02-03,1005,Terra,MODIS,33,6.03,285.5,9.1,D,0
36.5027,9.6095,320.6,1.3,1.1,2001-05-04,1040,Terra,MODIS,73,6.03,300.5,13.8,D,0
33.8598,8.031,349.3,1.4,1.2,2001-06-02,1010,Terra,MODIS,93,6.03,312.9,74.4,D,0
36.8317,10.0124,301.6,1.1,1,2001-06-05,2142,Terra,MODIS,43,6.03,290,5.9,N,2
36.7222,10.4832,303.5,1.5,1.2,2001-07-20,2111,Terra,MODIS,56,6.03,292.7,8.5,N,2
36.5904,10.422,337.3,2.7,1.6,2001-07-28,1056,Terra,MODIS,82,6.03,306.9,104.9,D,0
36.5943,10.4311,338.3,2.7,1.6,2001-07-28,1056,Terra,MODIS,83,6.03,306.5,112.1,D,0
36.6008,10.4031,333.1,2.7,1.6,2001-07-28,1056,Terra,MODIS,76,6.03,307.6,79.5,D,0
36.5027,9.6018,334.6,1.3,1.1,2001-08-08,1038,Terra,MODIS,74,6.03,320.7,16.4,D,0
36.5002,9.6159,333.3,1.3,1.1,2001-08-08,1038,Terra,MODIS,66,6.03,319.7,12.9,D,0
36.8463,9.5085,340.7,1.1,1,2001-08-12,1013,Terra,MODIS,87,6.03,312.5,33.3,D,0
36.7055,9.4204,324.2,2.3,1.5,2001-08-13,1056,Terra,MODIS,57,6.03,310,22.2,D,0
36.569,8.7998,302.7,1.6,1.2,2001-08-13,2159,Terra,MODIS,51,6.03,290.8,10.5,N,0
36.3552,9.0888,327.5,1.6,1.3,2001-08-30,1001,Terra,MODIS,70,6.03,305.7,22.5,D,0
36.7881,9.3681,319.1,1,1,2001-09-11,1024,Terra,MODIS,59,6.03,307,5.6,D,0
36.7898,9.357,323.9,1,1,2001-09-11,1024,Terra,MODIS,71,6.03,307.6,10.3,D,0
36.8956,9.3936,318.7,1,1,2001-09-11,1024,Terra,MODIS,57,6.03,305.8,6,D,0
36.9795,9.3781,316.1,1,1,2001-10-22,1017,Terra,MODIS,59,6.03,303.3,5.4,D,0
37.2497,9.889,319.7,1,1,2001-11-14,1022,Terra,MODIS,67,6.03,289.5,17.5,D,2
37.1382,9.8221,305.4,1.1,1,2002-02-25,1026,Terra,MODIS,44,6.03,289.1,7.2,D,0
36.6177,9.0562,328.9,1.4,1.2,2002-06-05,1001,Terra,MODIS,74,6.03,311.1,15.4,D,0
31.4128,9.9319,305.7,1.6,1.2,2002-06-13,2152,Terra,MODIS,65,6.03,292.4,14.2,N,0
31.4127,9.9384,306.3,1.6,1.2,2002-06-13,2152,Terra,MODIS,68,6.03,292.5,15.9,N,0
36.9133,9.3283,323.2,2.6,1.5,2002-06-16,943,Terra,MODIS,62,6.03,309.5,31.7,D,0
37.0715,9.4836,328,1.1,1,2002-06-17,1025,Terra,MODIS,62,6.03,315.3,8.9,D,0
37.0696,9.4954,329.4,1.1,1,2002-06-17,1025,Terra,MODIS,66,6.03,315.9,10.3,D,0
36.7402,8.4766,331.2,1.3,1.1,2002-07-01,1038,Terra,MODIS,73,6.03,314.5,20.2,D,0
36.7429,8.4622,334.6,1.3,1.1,2002-07-01,1038,Terra,MODIS,79,6.03,312.6,27.2,D,0
36.5415,10.4071,333.8,1.3,1.1,2002-07-01,2141,Terra,MODIS,100,6.03,287,49.4,N,0
36.5432,10.4223,349.5,1.3,1.1,2002-07-01,2141,Terra,MODIS,100,6.03,288.3,90.7,N,0
36.5534,10.4213,305.6,1.3,1.1,2002-07-01,2141,Terra,MODIS,62,6.03,284.4,9.7,N,0
36.5518,10.406,302.8,1.3,1.1,2002-07-01,2141,Terra,MODIS,40,6.03,284.7,6.8,N,0
36.8074,8.5808,317.8,1.3,1.1,2002-07-21,2117,Terra,MODIS,95,6.03,300.7,14.2,N,0
36.8098,8.5946,328.8,1.3,1.1,2002-07-21,2117,Terra,MODIS,100,6.03,301.1,30.6,N,0
36.5161,8.3209,338.9,1.1,1,2002-08-06,1013,Terra,MODIS,82,6.03,307.1,29.3,D,0
36.5054,8.3304,431.7,1.1,1,2002-08-06,1013,Terra,MODIS,100,6.03,314.7,544.7,D,0
36.5069,8.3186,374.9,1.1,1,2002-08-06,1013,Terra,MODIS,100,6.03,308.6,133.9,D,0
36.5146,8.3325,353.7,1.1,1,2002-08-06,1013,Terra,MODIS,95,6.03,310.1,61,D,2
37.2267,9.8941,315.2,1.1,1,2002-08-15,1007,Terra,MODIS,63,6.03,305.1,11.7,D,3
36.8245,11.0407,324.6,1.1,1.1,2002-08-24,1001,Terra,MODIS,73,6.03,301.5,11.1,D,0
36.826,11.0283,329.4,1.1,1.1,2002-08-24,1001,Terra,MODIS,82,6.03,302.4,17.9,D,0
36.8202,11.034,329,1.1,1.1,2002-08-24,1001,Terra,MODIS,77,6.03,302.1,18.1,D,0
33.304,11.2163,314.7,1,1,2002-08-24,1002,Terra,MODIS,51,6.03,303.2,8.5,D,3
31.4815,10.1068,310.4,1.1,1,2002-08-27,104,Aqua,MODIS,80,6.03,296.2,10.3,N,0
37.0016,9.3317,304.2,1,1,2002-08-29,2123,Terra,MODIS,59,6.03,289.9,6.8,N,0
36.5133,8.2957,357.7,1,1,2002-09-08,1231,Aqua,MODIS,98,6.03,304.4,76.3,D,0
31.4761,10.1097,306.7,1.1,1,2002-09-12,104,Aqua,MODIS,69,6.03,289.6,10.1,N,0
36.7743,9.6337,347.9,1,1,2002-09-15,1236,Aqua,MODIS,93,6.03,309.4,49.8,D,0
36.5977,10.7728,307.4,1.2,1.1,2002-09-16,2110,Terra,MODIS,71,6.03,289.6,10.5,N,0
31.7093,9.2505,301.5,2.3,1.5,2002-09-23,46,Aqua,MODIS,42,6.03,288.8,20.1,N,0
31.4801,10.1043,321,1,1,2002-09-28,2133,Terra,MODIS,100,6.03,288.2,21.4,N,0
31.4039,10.0229,306.5,1.1,1,2002-10-14,104,Aqua,MODIS,68,6.03,283.5,12.5,N,0
31.7049,9.2362,301.7,1.2,1.1,2002-10-16,2121,Terra,MODIS,43,6.03,288.5,9.2,N,0
31.7033,9.2423,313.5,1.2,1.1,2002-10-16,2121,Terra,MODIS,87,6.03,289,18.6,N,0
31.707,9.2486,303.1,1.2,1.1,2002-10-16,2121,Terra,MODIS,53,6.03,289.5,10.2,N,0
36.1101,10.3889,305.7,1,1,2003-02-21,1019,Terra,MODIS,62,6.03,290.8,4.9,D,0
31.3946,10.0235,326,1,1,2003-05-03,2126,Terra,MODIS,100,6.03,292.5,25.6,N,0
31.7094,10.1637,300.9,1,1,2003-05-10,2132,Terra,MODIS,35,6.03,290.1,6.2,N,0
36.4544,10.0258,315.2,1.9,1.4,2003-05-19,1159,Aqua,MODIS,59,6.03,300.7,14.3,D,0
36.4587,10.0466,337.8,1.9,1.4,2003-05-19,1159,Aqua,MODIS,88,6.03,302.9,82.5,D,0
37.1374,9.7995,324.8,1.2,1.1,2003-06-05,1242,Aqua,MODIS,52,6.03,310.2,8.7,D,2
36.4937,10.7021,325.9,1,1,2003-06-15,1006,Terra,MODIS,59,6.03,308.9,8.3,D,0
36.5799,9.5843,301.3,1.6,1.2,2003-06-20,56,Aqua,MODIS,39,6.03,289.7,9.6,N,0
36.9944,11.0197,324.9,2.5,1.5,2003-06-22,1147,Aqua,MODIS,63,6.03,310.9,36.1,D,0
36.987,11.0179,324.4,2.5,1.5,2003-06-22,1147,Aqua,MODIS,58,6.03,309.8,35,D,0
36.8298,10.0443,332.4,1.1,1,2003-06-25,1217,Aqua,MODIS,68,6.03,316.3,12.7,D,2
36.6694,9.2195,346.5,1,1,2003-06-29,1018,Terra,MODIS,90,6.03,314.7,34.2,D,0
36.6766,9.2326,328.8,1,1,2003-06-29,1018,Terra,MODIS,52,6.03,312.7,6.5,D,0
36.6677,9.2306,331.2,1,1,2003-06-29,1018,Terra,MODIS,69,6.03,312.8,9.4,D,0
36.6783,9.2215,342.6,1,1,2003-06-29,1018,Terra,MODIS,86,6.03,314.8,27.1,D,0
34.5984,10.581,331.5,2.5,1.5,2003-06-29,1152,Aqua,MODIS,48,6.03,314.4,38.7,D,0
35.3413,8.4535,309.6,1.2,1.1,2003-06-29,2121,Terra,MODIS,75,6.03,298.2,7.7,N,0
37.1689,10.0512,339.4,1.1,1,2003-06-30,1236,Aqua,MODIS,84,6.03,317.6,23,D,0
36.75,9.0776,355.4,1,1,2003-06-30,1236,Aqua,MODIS,97,6.03,320.4,51.9,D,0
36.5762,10.2216,343.2,1.1,1,2003-06-30,1236,Aqua,MODIS,84,6.03,323.8,23.4,D,0
36.7515,9.089,345.3,1,1,2003-06-30,1236,Aqua,MODIS,89,6.03,319.2,29.4,D,0
36.178,9.1332,301.9,1.5,1.2,2003-07-07,139,Aqua,MODIS,26,6.03,286.8,9.3,N,0
36.1902,9.1172,333.8,1,1,2003-07-09,1229,Aqua,MODIS,66,6.03,320.9,8.1,D,0
36.4745,8.2871,332.3,1,1,2003-07-15,1017,Terra,MODIS,50,6.03,311.1,16.7,D,0
37.0376,10.0139,356.1,1,1,2003-07-25,1229,Aqua,MODIS,97,6.03,314.3,53.8,D,0
36.5028,9.2316,383.2,1,1,2003-07-25,1229,Aqua,MODIS,100,6.03,316,145.9,D,0
36.5044,9.2426,366.3,1,1,2003-07-25,1229,Aqua,MODIS,100,6.03,314.6,83.1,D,0
37.0762,10.0221,330.5,1,1,2003-07-25,1229,Aqua,MODIS,70,6.03,313.1,7.5,D,0
37.0286,10.0159,373.3,1,1,2003-07-25,1229,Aqua,MODIS,100,6.03,314.4,105.7,D,0
37.0271,10.0047,358.1,1,1,2003-07-25,1229,Aqua,MODIS,98,6.03,315,58.7,D,0
37.036,10.0027,361.3,1,1,2003-07-25,1229,Aqua,MODIS,100,6.03,315.5,67.4,D,0
36.2796,9.1962,331.8,1.8,1.3,2003-07-27,1042,Terra,MODIS,76,6.03,314.4,22.2,D,0
36.9124,10.1259,335.2,1.9,1.3,2003-07-28,946,Terra,MODIS,81,6.03,308.8,45.6,D,0
36.9053,10.1395,341.1,1.8,1.3,2003-07-28,946,Terra,MODIS,87,6.03,308.4,68.5,D,0
36.3667,9.5861,327.8,1.2,1.1,2003-07-29,1029,Terra,MODIS,67,6.03,312.3,10.6,D,0
36.0452,9.0686,305.2,1,1,2003-08-03,120,Aqua,MODIS,63,6.03,288.2,7.9,N,0
31.6486,9.2246,305.6,1.1,1,2003-08-03,121,Aqua,MODIS,65,6.03,294.4,8.2,N,0
36.5316,8.7685,327.5,2.8,1.6,2003-08-06,940,Terra,MODIS,71,6.03,308.2,40,D,0
36.5337,8.7759,327.6,2.8,1.6,2003-08-06,940,Terra,MODIS,71,6.03,308.3,39.9,D,0
36.6262,8.4157,335.5,1.3,1.1,2003-08-12,1217,Aqua,MODIS,64,6.03,312.4,29.8,D,0
36.961,9.6727,336.3,1.1,1.1,2003-08-12,1217,Aqua,MODIS,79,6.03,319.8,15.2,D,0
36.9704,9.6701,335.2,1.1,1.1,2003-08-12,1217,Aqua,MODIS,77,6.03,319.3,12.6,D,0
36.7887,9.3763,343.4,1.2,1.1,2003-08-14,1029,Terra,MODIS,87,6.03,317.8,34.1,D,0
36.8006,9.366,331.6,1.2,1.1,2003-08-14,1029,Terra,MODIS,69,6.03,317.3,10.6,D,0
36.7983,9.379,332.5,1.2,1.1,2003-08-14,1029,Terra,MODIS,72,6.03,317.1,12.5,D,0
36.5061,10.7637,329.7,1.4,1.2,2003-08-14,1204,Aqua,MODIS,63,6.03,313.2,15.4,D,0
36.7889,9.3715,329.5,3.2,1.7,2003-08-15,934,Terra,MODIS,73,6.03,315.4,52.7,D,0
36.7926,9.3642,328.4,3.2,1.7,2003-08-15,934,Terra,MODIS,70,6.03,315.4,44.5,D,0
36.8157,9.5722,331.6,1,1,2003-08-16,1017,Terra,MODIS,67,6.03,317.8,9.4,D,0
36.5119,10.763,335.1,1.1,1.1,2003-08-17,1235,Aqua,MODIS,70,6.03,318.1,17.7,D,0
36.5571,8.3091,340,1,1,2003-08-17,1235,Aqua,MODIS,80,6.03,311.3,28.6,D,0
36.5587,8.3202,363.7,1,1,2003-08-17,1235,Aqua,MODIS,100,6.03,313.9,81,D,0
36.5104,10.7505,387.5,1.1,1.1,2003-08-17,1235,Aqua,MODIS,100,6.03,321.7,199.6,D,0
36.5642,8.3163,326.1,1.3,1.1,2003-08-18,1005,Terra,MODIS,32,6.03,309,15.1,D,0
36.5139,10.7599,328.2,1,1,2003-08-18,1005,Terra,MODIS,51,6.03,313.6,10,D,0
36.7084,8.6496,327.1,1.2,1.1,2003-08-18,1005,Terra,MODIS,50,6.03,309.5,16.1,D,0
36.5268,10.7712,330.9,3.4,1.7,2003-08-18,1140,Aqua,MODIS,71,6.03,311,90.5,D,0
36.5179,10.7349,347.7,3.4,1.7,2003-08-18,1140,Aqua,MODIS,91,6.03,312,257.2,D,0
36.2784,9.807,365.6,1,1,2003-08-19,1223,Aqua,MODIS,100,6.03,321.6,82.5,D,0
36.2766,9.7957,414.9,1,1,2003-08-19,1223,Aqua,MODIS,100,6.03,329.5,346.4,D,0
36.2694,9.8093,334.3,1,1,2003-08-19,1223,Aqua,MODIS,67,6.03,318.3,13,D,0
36.2676,9.798,337.7,1,1,2003-08-19,1223,Aqua,MODIS,76,6.03,319.1,18.4,D,0
36.8111,9.5801,336.4,1.1,1,2003-08-23,1023,Terra,MODIS,78,6.03,316.7,16.7,D,0
36.7197,9.5136,333.9,1.1,1,2003-08-23,1023,Terra,MODIS,74,6.03,313.3,16.1,D,0
36.8092,9.5918,332.3,1.1,1,2003-08-23,1023,Terra,MODIS,70,6.03,315.4,10.4,D,0
36.8025,9.5166,335.2,1.1,1,2003-08-23,1023,Terra,MODIS,76,6.03,316.4,14.1,D,0
36.8006,9.5283,339.5,1.1,1,2003-08-23,1023,Terra,MODIS,83,6.03,317.4,21.7,D,0
36.3542,8.9288,304.9,1,1,2003-08-23,2126,Terra,MODIS,60,6.03,292.1,3.5,N,0
36.466,10.254,331.4,1.3,1.1,2003-08-24,1241,Aqua,MODIS,35,6.03,315.4,10.7,D,0
36.6215,10.1017,341.5,1.3,1.1,2003-08-24,1242,Aqua,MODIS,82,6.03,322,24.3,D,0
36.6231,10.1157,336,1.3,1.1,2003-08-24,1242,Aqua,MODIS,60,6.03,320.5,11.9,D,0
36.7741,9.4878,324.2,2.8,1.6,2003-08-26,1054,Terra,MODIS,77,6.03,304.4,43.5,D,0
36.6361,10.1146,337,1.1,1,2003-08-28,1217,Aqua,MODIS,78,6.03,314.1,17.3,D,0
36.6341,10.1025,333.6,1.1,1,2003-08-28,1217,Aqua,MODIS,71,6.03,315,11.6,D,0
36.958,9.7376,332.3,2.3,1.5,2003-08-29,1300,Aqua,MODIS,59,6.03,311.4,29.6,D,0
36.5772,9.2215,312.5,2.7,1.6,2003-08-29,2050,Terra,MODIS,85,6.03,296.1,37.4,N,0
36.4964,9.632,320.2,1.1,1.1,2003-09-03,1005,Terra,MODIS,54,6.03,291.9,9.9,D,0
36.4342,9.7016,316.9,1.1,1,2003-09-03,1005,Terra,MODIS,37,6.03,292.5,5.6,D,0
36.4195,9.967,321.9,2.4,1.5,2003-09-04,1048,Terra,MODIS,63,6.03,298.1,27.6,D,0
36.6064,10.1064,335.1,1,1,2003-09-04,1223,Aqua,MODIS,81,6.03,307.6,20.2,D,0
36.5435,9.2733,321.8,1.7,1.3,2003-09-07,1254,Aqua,MODIS,58,6.03,301.9,13.6,D,0
36.4426,9.9907,307.1,1.6,1.2,2003-09-09,139,Aqua,MODIS,70,6.03,289.1,15.9,N,0
36.4402,10.0013,307.1,1.6,1.2,2003-09-09,139,Aqua,MODIS,46,6.03,289.2,15,N,0
36.4535,9.994,303,1.6,1.2,2003-09-09,139,Aqua,MODIS,51,6.03,288.3,10.9,N,0
36.4382,9.9864,322.2,1.2,1.1,2003-09-09,1242,Aqua,MODIS,66,6.03,301.2,11.6,D,0
37.1084,9.8668,316.6,1,1,2003-09-11,1230,Aqua,MODIS,15,6.03,300.2,6.8,D,0
36.2648,8.5718,320.2,1.2,1.1,2003-09-19,1005,Terra,MODIS,64,6.03,306.3,9.5,D,0
36.2632,8.5851,318.7,1.2,1.1,2003-09-19,1005,Terra,MODIS,45,6.03,304.8,7.7,D,0
35.9279,8.8256,322.9,1.2,1.1,2003-09-19,1005,Terra,MODIS,72,6.03,304.4,15.2,D,0
35.9263,8.8386,319.2,1.2,1.1,2003-09-19,1005,Terra,MODIS,65,6.03,303.5,10.1,D,0
36.0914,9.4083,320.5,2.3,1.5,2003-09-20,1048,Terra,MODIS,68,6.03,303.5,29.6,D,0
36.7316,9.3466,318.6,1,1,2003-09-20,1224,Aqua,MODIS,60,6.03,304.7,5.4,D,0
31.4713,10.0976,304.5,1,1,2003-09-22,109,Aqua,MODIS,60,6.03,290.6,7.6,N,0
36.6891,9.6043,316.6,1.5,1.2,2003-09-22,1036,Terra,MODIS,65,6.03,299,9.6,D,0
36.5907,9.2829,313.3,1.4,1.2,2003-09-22,1036,Terra,MODIS,34,6.03,297.9,9.1,D,0
36.6673,9.3285,317.7,2.6,1.5,2003-09-23,941,Terra,MODIS,59,6.03,300.9,23,D,0
36.069,9.3244,323.4,1.2,1.1,2003-10-01,1030,Terra,MODIS,69,6.03,309.4,12.9,D,0
36.0781,9.5189,319.6,1,1,2003-10-03,1018,Terra,MODIS,62,6.03,301.3,8.5,D,0
37.0572,9.769,317.8,1,1,2003-10-03,1018,Terra,MODIS,67,6.03,302.9,7.6,D,0
31.6941,9.2055,316.6,1.2,1.1,2003-10-03,2120,Terra,MODIS,94,6.03,296.1,19.1,N,0
31.6907,9.1998,314.6,1.2,1.1,2003-10-03,2120,Terra,MODIS,90,6.03,295.9,17.2,N,0
31.6928,9.2123,307.5,1.2,1.1,2003-10-03,2120,Terra,MODIS,72,6.03,295.6,10.4,N,0
31.6989,9.2082,306.4,1.5,1.2,2003-10-04,134,Aqua,MODIS,68,6.03,292.4,14.8,N,0
31.7065,9.246,301.9,1.1,1,2003-10-06,122,Aqua,MODIS,45,6.03,291.8,6.2,N,0
31.6936,9.2093,306.2,1.1,1,2003-10-06,122,Aqua,MODIS,67,6.03,292.2,8.9,N,0
35.9611,8.5023,310.1,1,1,2003-10-19,1018,Terra,MODIS,58,6.03,299,4.9,D,0
36.3206,9.4064,313.2,1,1,2003-10-20,1236,Aqua,MODIS,61,6.03,300,5.2,D,0
36.1126,9.0907,306.3,1.4,1.2,2003-11-09,1037,Terra,MODIS,61,6.03,289.8,10.5,D,0
35.9987,8.8422,300.1,1.4,1.2,2003-12-01,1001,Terra,MODIS,25,6.03,289.5,5.6,D,0
36.0003,8.8272,300.4,1.4,1.2,2003-12-01,1001,Terra,MODIS,36,6.03,289.3,5.9,D,0
31.2953,9.9964,302,4,1.9,2003-12-10,27,Aqua,MODIS,46,6.03,274.4,77.8,N,0
31.2986,10.0039,302.7,4,1.9,2003-12-10,27,Aqua,MODIS,51,6.03,274.5,80.9,N,0
33.864,8.0217,300.8,1,1,2003-12-15,1014,Terra,MODIS,26,6.03,287.5,3.9,D,0
31.29,9.9862,330.6,1,1,2004-01-05,2133,Terra,MODIS,100,6.03,275.6,36.3,N,0
31.2935,9.9994,304.4,2.7,1.6,2004-01-06,146,Aqua,MODIS,60,6.03,271.8,50.4,N,0
36.719,10.4826,313.8,1.7,1.3,2004-02-29,1037,Terra,MODIS,0,6.03,289.1,24.1,D,0
36.7179,10.496,304.6,1.7,1.3,2004-02-29,1037,Terra,MODIS,51,6.03,289.1,13.2,D,0
36.7215,10.4775,305.7,1.7,1.3,2004-02-29,1037,Terra,MODIS,0,6.03,288.5,14.5,D,2
36.7125,10.4808,319,1.2,1.1,2004-02-29,1212,Aqua,MODIS,75,6.03,291.4,21.3,D,0
35.963,8.905,300.1,1.3,1.1,2004-03-20,2115,Terra,MODIS,15,6.03,278.2,11,N,0
35.8768,10.5875,316,1,1,2004-05-07,1012,Terra,MODIS,57,6.03,300.5,5.9,D,2
34.6009,10.5829,306,1,1,2004-06-15,2120,Terra,MODIS,66,6.03,287.2,7.8,N,0
36.3302,10.1859,325.9,1.9,1.3,2004-06-22,1200,Aqua,MODIS,69,6.03,307,22.8,D,0
36.3351,10.1782,324,1.9,1.3,2004-06-22,1200,Aqua,MODIS,65,6.03,306.8,18,D,0
36.7644,10.0791,327.8,1,1,2004-06-25,1231,Aqua,MODIS,60,6.03,309.6,9.2,D,0
36.3201,9.9486,337,1.9,1.3,2004-07-07,1255,Aqua,MODIS,78,6.03,317.5,45.2,D,0
36.7149,9.0548,332.1,1.7,1.3,2004-07-07,1256,Aqua,MODIS,73,6.03,317.1,16,D,0
36.7132,9.0366,336.3,1.6,1.3,2004-07-07,1256,Aqua,MODIS,80,6.03,318.2,28.2,D,0
31.2679,9.9312,325.4,1,1,2004-07-08,2125,Terra,MODIS,100,6.03,298.3,23.5,N,0
31.2663,9.9206,318.7,1,1,2004-07-08,2125,Terra,MODIS,97,6.03,298.1,16.3,N,0
35.9791,8.8407,356,1.1,1,2004-07-09,1243,Aqua,MODIS,97,6.03,314.6,66.1,D,0
35.9776,8.8285,336.7,1.1,1,2004-07-09,1243,Aqua,MODIS,77,6.03,312.8,21.7,D,0
36.9734,9.4401,309.6,1,1,2004-07-13,116,Aqua,MODIS,78,6.03,289.5,10.5,N,0
36.9719,9.4515,330.1,1,1,2004-07-13,116,Aqua,MODIS,100,6.03,290,31.1,N,0
37.16,10.0492,317.5,1.1,1,2004-07-13,1219,Aqua,MODIS,47,6.03,302.4,6.6,D,0
36.7169,10.4993,309.5,1.4,1.2,2004-07-18,134,Aqua,MODIS,78,6.03,293.4,13.6,N,0
36.7198,10.4842,332.7,1.4,1.2,2004-07-18,134,Aqua,MODIS,100,6.03,294,51.1,N,0
36.4653,8.3772,327,1,1,2004-07-24,1024,Terra,MODIS,56,6.03,311.4,7.6,D,0
36.4875,9.1969,326.9,2.2,1.4,2004-07-24,1200,Aqua,MODIS,60,6.03,311.5,25.8,D,0
36.4925,8.9862,308.5,1.4,1.2,2004-07-25,140,Aqua,MODIS,75,6.03,294.5,12.6,N,0
36.9308,10.1723,337.9,1,1,2004-07-26,1011,Terra,MODIS,86,6.03,305.4,28.3,D,0
36.9292,10.1834,337,1,1,2004-07-26,1011,Terra,MODIS,74,6.03,304.3,26.8,D,0
37.1243,9.7521,304,1.1,1.1,2004-07-26,2115,Terra,MODIS,58,6.03,293.4,6,N,0
33.3165,11.1728,315.7,1,1,2004-07-28,1000,Terra,MODIS,35,6.03,305,9.2,D,3
37.2271,9.7454,327.1,1.6,1.2,2004-07-31,1207,Aqua,MODIS,64,6.03,307.1,18,D,0
37.2238,9.7283,332,1.6,1.2,2004-07-31,1207,Aqua,MODIS,80,6.03,308.4,29.9,D,0
37.2279,9.7383,333.6,1.6,1.2,2004-07-31,1207,Aqua,MODIS,72,6.03,307.6,34.2,D,0
36.9407,9.5791,332.6,1,1,2004-08-02,1017,Terra,MODIS,75,6.03,315.9,14.3,D,0
36.3313,9.6563,317.4,1,1,2004-08-02,2121,Terra,MODIS,95,6.03,298,13.5,N,0
36.7596,9.4823,309.6,2.7,1.6,2004-08-03,2204,Terra,MODIS,78,6.03,291.2,42,N,0
36.9957,9.6915,301.5,1.3,1.1,2004-08-04,2109,Terra,MODIS,38,6.03,290.1,5.8,N,0
36.8409,8.8996,306.9,2.2,1.4,2004-08-06,2056,Terra,MODIS,70,6.03,289.5,27.3,N,0
35.9779,8.8631,304.2,3.7,1.8,2004-08-08,2044,Terra,MODIS,59,6.03,292.4,33.3,N,0
35.9856,8.8551,303.4,3.7,1.8,2004-08-08,2044,Terra,MODIS,53,6.03,291.1,29.4,N,0
36.5749,8.6936,327.9,1,1,2004-08-09,1024,Terra,MODIS,74,6.03,307.9,7.9,D,0
37.0419,10.0189,327.7,1.3,1.1,2004-08-10,1243,Aqua,MODIS,67,6.03,310.4,11.5,D,0
37.0319,10.0203,336.4,1.3,1.1,2004-08-10,1243,Aqua,MODIS,82,6.03,309.6,27.7,D,0
36.8212,9.5549,336.8,1,1,2004-08-12,1231,Aqua,MODIS,79,6.03,314.2,14.2,D,0
36.6581,9.7655,328.5,3.6,1.8,2004-08-13,1314,Aqua,MODIS,70,6.03,301.8,59.8,D,0
36.7892,9.3333,334.3,1.2,1.1,2004-08-14,1219,Aqua,MODIS,80,6.03,313.3,22.2,D,0
36.7871,9.3204,326.2,1.2,1.1,2004-08-14,1219,Aqua,MODIS,65,6.03,312.5,9.4,D,0
36.7616,9.3993,337.4,1.2,1.1,2004-08-16,1030,Terra,MODIS,83,6.03,316,26.2,D,0
36.6147,9.7539,328,1.3,1.1,2004-08-16,1030,Terra,MODIS,68,6.03,315,9,D,0
36.4963,9.6068,328.7,1.3,1.1,2004-08-16,1030,Terra,MODIS,67,6.03,315.2,11.7,D,0
36.0506,9.4389,336.3,1.3,1.1,2004-08-16,1030,Terra,MODIS,80,6.03,315.5,27.1,D,0
36.053,9.4254,344,1.3,1.1,2004-08-16,1030,Terra,MODIS,88,6.03,316.2,44.9,D,0
36.774,9.3285,339.1,1.7,1.3,2004-08-16,1207,Aqua,MODIS,83,6.03,318.4,45.1,D,0
37.0046,9.6989,306.1,1.1,1,2004-08-16,2133,Terra,MODIS,67,6.03,294.3,6.4,N,0
36.5948,9.9143,324.7,2.9,1.6,2004-08-17,934,Terra,MODIS,67,6.03,306.9,46.9,D,0
36.5926,9.9466,324.1,2.9,1.6,2004-08-17,934,Terra,MODIS,65,6.03,306.7,41.5,D,0
36.5957,9.9203,327.9,2.9,1.6,2004-08-17,934,Terra,MODIS,74,6.03,306.9,64.9,D,0
36.5936,9.9527,320.8,2.9,1.6,2004-08-17,934,Terra,MODIS,55,6.03,306.5,25.9,D,0
36.5205,8.9851,338,1.3,1.1,2004-08-17,1249,Aqua,MODIS,79,6.03,319.8,18.4,D,0
36.5189,8.9706,339.6,1.3,1.1,2004-08-17,1249,Aqua,MODIS,82,6.03,321.2,22,D,0
36.7775,9.5489,336.1,1,1,2004-08-18,1017,Terra,MODIS,81,6.03,312.4,18.5,D,0
36.7758,9.56,337.9,1,1,2004-08-18,1017,Terra,MODIS,83,6.03,312.7,21.4,D,0
36.9568,9.6944,332.3,1.6,1.2,2004-08-22,953,Terra,MODIS,79,6.03,308.4,31,D,0
36.6671,10.1765,323.4,1.5,1.2,2004-08-22,953,Terra,MODIS,64,6.03,307.3,11.4,D,0
36.763,9.469,327.1,1.6,1.2,2004-08-22,953,Terra,MODIS,66,6.03,308.6,20.2,D,0
36.7625,9.4757,325,1.6,1.2,2004-08-22,953,Terra,MODIS,66,6.03,308.7,15.6,D,0
36.9614,9.873,327.8,2.9,1.6,2004-08-22,1308,Aqua,MODIS,72,6.03,305.6,53.3,D,0
36.9613,9.8681,328.9,2.9,1.6,2004-08-22,1308,Aqua,MODIS,75,6.03,305.6,62.3,D,0
36.6618,9.2062,309.6,2.2,1.4,2004-08-22,2056,Terra,MODIS,78,6.03,292.4,26.7,N,0
36.6612,9.2011,312.9,2.2,1.4,2004-08-22,2056,Terra,MODIS,86,6.03,292.5,35.3,N,0
36.657,9.1829,307,2.2,1.4,2004-08-22,2056,Terra,MODIS,70,6.03,292.5,21.1,N,0
37.1038,9.8168,323.5,1.5,1.2,2004-08-23,1035,Terra,MODIS,77,6.03,307.8,11.4,D,0
36.7222,9.3132,328.3,1.4,1.2,2004-08-23,1036,Terra,MODIS,73,6.03,311.3,18.5,D,0
37.2062,9.686,332.1,1.3,1.1,2004-08-23,1213,Aqua,MODIS,68,6.03,309.9,24.6,D,0
